Unnamed: 0,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4
1634.0,Impetigo, skin_rash, blister, red_sore_around_nose, yellow_crust_ooze
1635.0,Impetigo, skin_rash, high_fever, red_sore_around_nose, yellow_crust_ooze
1636.0,Impetigo, skin_rash, high_fever, blister, yellow_crust_ooze
1637.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
1638.0,Impetigo, skin_rash, high_fever, blister, red_sore_around_nose
1639.0,Impetigo, skin_rash, blister, red_sore_around_nose, yellow_crust_ooze
1640.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
1641.0,Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,
1642.0,Fungal infection,itching, nodal_skin_eruptions, dischromic _patches,
1643.0,Fungal infection,itching, skin_rash, dischromic _patches,
1644.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions,
1645.0,Fungal infection, skin_rash, nodal_skin_eruptions, dischromic _patches,
1646.0,Fungal infection,itching, nodal_skin_eruptions, dischromic _patches,
1647.0,Fungal infection,itching, skin_rash, dischromic _patches,
1648.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions,
1649.0,Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches
1650.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
1651.0,Allergy, shivering, chills, watering_from_eyes,
1652.0,Allergy, continuous_sneezing, chills, watering_from_eyes,
1653.0,Allergy, continuous_sneezing, shivering, watering_from_eyes,
1654.0,Allergy, continuous_sneezing, shivering, chills,
1655.0,Allergy, shivering, chills, watering_from_eyes,
1656.0,Allergy, continuous_sneezing, chills, watering_from_eyes,
1657.0,Allergy, continuous_sneezing, shivering, watering_from_eyes,
1658.0,Allergy, continuous_sneezing, shivering, chills,
1659.0,Allergy, continuous_sneezing, shivering, chills, watering_from_eyes
1660.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
1661.0,GERD, stomach_pain, ulcers_on_tongue, vomiting, cough
1662.0,GERD, stomach_pain, acidity, vomiting, cough
1663.0,GERD, stomach_pain, acidity, ulcers_on_tongue, cough
1664.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
1665.0,GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting
1666.0,GERD, acidity, ulcers_on_tongue, vomiting, cough
1667.0,GERD, stomach_pain, ulcers_on_tongue, vomiting, cough
1668.0,GERD, stomach_pain, acidity, vomiting, cough
1669.0,GERD, stomach_pain, acidity, ulcers_on_tongue, cough
1670.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
1671.0,Chronic cholestasis, vomiting, yellowish_skin, nausea, loss_of_appetite
1672.0,Chronic cholestasis,itching, yellowish_skin, nausea, loss_of_appetite
1673.0,Chronic cholestasis,itching, vomiting, nausea, loss_of_appetite
1674.0,Chronic cholestasis,itching, vomiting, yellowish_skin, loss_of_appetite
1675.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
1676.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
1677.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
1678.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
1679.0,Chronic cholestasis,itching, vomiting, yellowish_skin, nausea
1680.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
1681.0,Drug Reaction,itching, stomach_pain, burning_micturition, spotting_ urination
1682.0,Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination
1683.0,Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination
1684.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
1685.0,Drug Reaction, skin_rash, stomach_pain, burning_micturition, spotting_ urination
1686.0,Drug Reaction,itching, stomach_pain, burning_micturition, spotting_ urination
1687.0,Drug Reaction,itching, skin_rash, burning_micturition, spotting_ urination
1688.0,Drug Reaction,itching, skin_rash, stomach_pain, spotting_ urination
1689.0,Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition
1690.0,Peptic ulcer diseae, vomiting, loss_of_appetite, abdominal_pain, passage_of_gases
1691.0,Peptic ulcer diseae, vomiting, indigestion, abdominal_pain, passage_of_gases
1692.0,Peptic ulcer diseae, indigestion, loss_of_appetite, abdominal_pain, passage_of_gases
1693.0,Peptic ulcer diseae, vomiting, loss_of_appetite, abdominal_pain, passage_of_gases
1694.0,Peptic ulcer diseae, vomiting, indigestion, abdominal_pain, passage_of_gases
1695.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, passage_of_gases
1696.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
1697.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
1698.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
1699.0,Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain
1700.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
1701.0,AIDS, patches_in_throat, high_fever, extra_marital_contacts,
1702.0,AIDS, muscle_wasting, high_fever, extra_marital_contacts,
1703.0,AIDS, muscle_wasting, patches_in_throat, extra_marital_contacts,
1704.0,AIDS, muscle_wasting, patches_in_throat, high_fever,
1705.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
1706.0,AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts
1707.0,AIDS, patches_in_throat, high_fever, extra_marital_contacts,
1708.0,AIDS, muscle_wasting, high_fever, extra_marital_contacts,
1709.0,AIDS, muscle_wasting, patches_in_throat, high_fever,
1710.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
1711.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
1712.0,Diabetes , weight_loss, restlessness, lethargy, irregular_sugar_level
1713.0,Diabetes , fatigue, restlessness, lethargy, irregular_sugar_level
1714.0,Diabetes , fatigue, weight_loss, lethargy, irregular_sugar_level
1715.0,Diabetes , fatigue, weight_loss, restlessness, irregular_sugar_level
1716.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
1717.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
1718.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
1719.0,Diabetes , fatigue, weight_loss, restlessness, lethargy
1720.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
1721.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
1722.0,Gastroenteritis, sunken_eyes, dehydration, diarrhoea,
1723.0,Gastroenteritis, vomiting, dehydration, diarrhoea,
1724.0,Gastroenteritis, vomiting, sunken_eyes, diarrhoea,
1725.0,Gastroenteritis, vomiting, sunken_eyes, dehydration,
1726.0,Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea
1727.0,Gastroenteritis, sunken_eyes, dehydration, diarrhoea,
1728.0,Gastroenteritis, vomiting, dehydration, diarrhoea,
1729.0,Gastroenteritis, vomiting, sunken_eyes, diarrhoea,
1730.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
1731.0,Bronchial Asthma, cough, high_fever, breathlessness, family_history
1732.0,Bronchial Asthma, fatigue, high_fever, breathlessness, family_history
1733.0,Bronchial Asthma, fatigue, cough, breathlessness, family_history
1734.0,Bronchial Asthma, fatigue, cough, high_fever, family_history
1735.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
1736.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
1737.0,Bronchial Asthma, fatigue, cough, high_fever, breathlessness
1738.0,Bronchial Asthma, cough, high_fever, breathlessness, family_history
1739.0,Bronchial Asthma, fatigue, high_fever, breathlessness, family_history
1740.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
1741.0,Hypertension , chest_pain, dizziness, loss_of_balance, lack_of_concentration
1742.0,Hypertension , headache, dizziness, loss_of_balance, lack_of_concentration
1743.0,Hypertension , headache, chest_pain, loss_of_balance, lack_of_concentration
1744.0,Hypertension , headache, chest_pain, dizziness, lack_of_concentration
1745.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
1746.0,Hypertension , headache, chest_pain, dizziness, loss_of_balance
1747.0,Hypertension , chest_pain, dizziness, loss_of_balance, lack_of_concentration
1748.0,Hypertension , headache, dizziness, loss_of_balance, lack_of_concentration
1749.0,Hypertension , headache, chest_pain, loss_of_balance, lack_of_concentration
1750.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
1751.0,Migraine, indigestion, headache, blurred_and_distorted_vision, excessive_hunger
1752.0,Migraine, acidity, headache, blurred_and_distorted_vision, excessive_hunger
1753.0,Migraine, acidity, indigestion, blurred_and_distorted_vision, excessive_hunger
1754.0,Migraine, acidity, indigestion, headache, excessive_hunger
1755.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
1756.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
1757.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
1758.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
1759.0,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision
1760.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
1761.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
1762.0,Cervical spondylosis, weakness_in_limbs, neck_pain, dizziness, loss_of_balance
1763.0,Cervical spondylosis, back_pain, neck_pain, dizziness, loss_of_balance
1764.0,Cervical spondylosis, back_pain, weakness_in_limbs, dizziness, loss_of_balance
1765.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, loss_of_balance
1766.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
1767.0,Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness
1768.0,Cervical spondylosis, weakness_in_limbs, neck_pain, dizziness, loss_of_balance
1769.0,Cervical spondylosis, back_pain, neck_pain, dizziness, loss_of_balance
1770.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
1771.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
1772.0,Paralysis (brain hemorrhage), headache, weakness_of_one_body_side, altered_sensorium,
1773.0,Paralysis (brain hemorrhage), vomiting, weakness_of_one_body_side, altered_sensorium,
1774.0,Paralysis (brain hemorrhage), vomiting, headache, altered_sensorium,
1775.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side,
1776.0,Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium
1777.0,Paralysis (brain hemorrhage), headache, weakness_of_one_body_side, altered_sensorium,
1778.0,Paralysis (brain hemorrhage), vomiting, weakness_of_one_body_side, altered_sensorium,
1779.0,Paralysis (brain hemorrhage), vomiting, headache, altered_sensorium,
1780.0,Jaundice,itching, vomiting, fatigue, weight_loss
1781.0,Jaundice,itching, vomiting, fatigue, weight_loss
1782.0,Jaundice, vomiting, fatigue, weight_loss, high_fever
1783.0,Jaundice,itching, fatigue, weight_loss, high_fever
1784.0,Jaundice,itching, vomiting, weight_loss, high_fever
1785.0,Jaundice,itching, vomiting, fatigue, high_fever
1786.0,Jaundice,itching, vomiting, fatigue, weight_loss
1787.0,Jaundice,itching, vomiting, fatigue, weight_loss
1788.0,Jaundice,itching, vomiting, fatigue, weight_loss
1789.0,Jaundice,itching, vomiting, fatigue, weight_loss
1790.0,Malaria, chills, vomiting, high_fever, sweating
1791.0,Malaria, chills, vomiting, high_fever, sweating
1792.0,Malaria, chills, vomiting, high_fever, sweating
1793.0,Malaria, vomiting, high_fever, sweating, headache
1794.0,Malaria, chills, high_fever, sweating, headache
1795.0,Malaria, chills, vomiting, sweating, headache
1796.0,Malaria, chills, vomiting, high_fever, headache
1797.0,Malaria, chills, vomiting, high_fever, sweating
1798.0,Malaria, chills, vomiting, high_fever, sweating
1799.0,Malaria, chills, vomiting, high_fever, sweating
1800.0,Chicken pox,itching, skin_rash, fatigue, lethargy
1801.0,Chicken pox, skin_rash, fatigue, lethargy, high_fever
1802.0,Chicken pox,itching, fatigue, lethargy, high_fever
1803.0,Chicken pox,itching, skin_rash, lethargy, high_fever
1804.0,Chicken pox,itching, skin_rash, fatigue, high_fever
1805.0,Chicken pox,itching, skin_rash, fatigue, lethargy
1806.0,Chicken pox,itching, skin_rash, fatigue, lethargy
1807.0,Chicken pox,itching, skin_rash, fatigue, lethargy
1808.0,Chicken pox,itching, skin_rash, fatigue, lethargy
1809.0,Chicken pox,itching, skin_rash, fatigue, lethargy
1810.0,Dengue, skin_rash, chills, joint_pain, vomiting
1811.0,Dengue, skin_rash, chills, joint_pain, vomiting
1812.0,Dengue, skin_rash, chills, joint_pain, vomiting
1813.0,Dengue, skin_rash, chills, joint_pain, vomiting
1814.0,Dengue, chills, joint_pain, vomiting, fatigue
1815.0,Dengue, skin_rash, joint_pain, vomiting, fatigue
1816.0,Dengue, skin_rash, chills, vomiting, fatigue
1817.0,Dengue, skin_rash, chills, joint_pain, fatigue
1818.0,Dengue, skin_rash, chills, joint_pain, vomiting
1819.0,Dengue, skin_rash, chills, joint_pain, vomiting
1820.0,Typhoid, chills, vomiting, fatigue, high_fever
1821.0,Typhoid, chills, vomiting, fatigue, high_fever
1822.0,Typhoid, chills, vomiting, fatigue, high_fever
1823.0,Typhoid, chills, vomiting, fatigue, high_fever
1824.0,Typhoid, chills, vomiting, fatigue, high_fever
1825.0,Typhoid, chills, vomiting, fatigue, high_fever
1826.0,Typhoid, chills, vomiting, fatigue, high_fever
1827.0,Typhoid, chills, vomiting, fatigue, high_fever
1828.0,Typhoid, chills, vomiting, fatigue, high_fever
1829.0,Typhoid, chills, fatigue, high_fever, headache
1830.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
1831.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
1832.0,hepatitis A, vomiting, yellowish_skin, dark_urine, nausea
1833.0,hepatitis A, joint_pain, yellowish_skin, dark_urine, nausea
1834.0,hepatitis A, joint_pain, vomiting, dark_urine, nausea
1835.0,hepatitis A, joint_pain, vomiting, yellowish_skin, nausea
1836.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
1837.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
1838.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
1839.0,hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine
1840.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
1841.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
1842.0,Hepatitis B, fatigue, lethargy, yellowish_skin, dark_urine
1843.0,Hepatitis B,itching, lethargy, yellowish_skin, dark_urine
1844.0,Hepatitis B,itching, fatigue, yellowish_skin, dark_urine
1845.0,Hepatitis B,itching, fatigue, lethargy, dark_urine
1846.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
1847.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
1848.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
1849.0,Hepatitis B,itching, fatigue, lethargy, yellowish_skin
1850.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
1851.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
1852.0,Hepatitis C, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes
1853.0,Hepatitis C, fatigue, nausea, loss_of_appetite, yellowing_of_eyes
1854.0,Hepatitis C, fatigue, yellowish_skin, loss_of_appetite, yellowing_of_eyes
1855.0,Hepatitis C, fatigue, yellowish_skin, nausea, yellowing_of_eyes
1856.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
1857.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
1858.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
1859.0,Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite
1860.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
1861.0,Hepatitis D, vomiting, fatigue, yellowish_skin, dark_urine
1862.0,Hepatitis D, joint_pain, fatigue, yellowish_skin, dark_urine
1863.0,Hepatitis D, joint_pain, vomiting, yellowish_skin, dark_urine
1864.0,Hepatitis D, joint_pain, vomiting, fatigue, dark_urine
1865.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
1866.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
1867.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
1868.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
1869.0,Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin
1870.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
1871.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
1872.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
1873.0,Hepatitis E, vomiting, fatigue, high_fever, yellowish_skin
1874.0,Hepatitis E, joint_pain, fatigue, high_fever, yellowish_skin
1875.0,Hepatitis E, joint_pain, vomiting, high_fever, yellowish_skin
1876.0,Hepatitis E, joint_pain, vomiting, fatigue, yellowish_skin
1877.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
1878.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
1879.0,Hepatitis E, joint_pain, vomiting, fatigue, high_fever
1880.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
1881.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
1882.0,Alcoholic hepatitis, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen
1883.0,Alcoholic hepatitis, vomiting, abdominal_pain, swelling_of_stomach, distention_of_abdomen
1884.0,Alcoholic hepatitis, vomiting, yellowish_skin, swelling_of_stomach, distention_of_abdomen
1885.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, distention_of_abdomen
1886.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
1887.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
1888.0,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach
